MS3_id	male_tpm	chokepoint	mus_leth	dmel_leth	cel_leth	hsa_lower_75_qtl	sp_cov	sman_cov	sjap_cov	opvi_cov	closi_cov	fahe_cov	cel_cov	dmel_cov	mus_cov	sp_simil	sman_simil	sjap_simil	opvi_simil	closi_simil	fahe_simil	cel_simil	dmel_simil	mus_simil	ChCmpdOne	ChCmpdMore	DBCmpdOne	DBCmpdMore	uniqIpro
MS3_03318	1	0	0	0	0	1	NA	0.939394	0.800866	0.835498	NA	0.78355	NA	NA	NA	NA	66.9	54.5	14.3	NA	8.3	NA	NA	NA	0	0	0	0	0
MS3_03317	1	0	0	1	0	1	0.232698	0.323972	0.747242	0.503511	0.610832	0.17653	0.617854	0.652959	0.336008	9.1	29.1	59.6	14.3	30.3	10.3	27.5	26.1	14.7	0	0	0	0	0
MS3_03316	1	0	1	1	1	1	0.969697	0.997245	0.517906	0.966942	0.939394	NA	0.944904	0.955923	0.969697	38.5	58.5	25	50.7	48.5	NA	40.5	34.8	38.2	0	0	0	0	1
MS3_03315	1	0	0	0	0	1	0.801862	0.628989	0.992021	0.948138	0.886968	0.183511	NA	NA	0.771277	33.6	42.8	62.1	48.4	44.5	14.2	NA	NA	31.7	0	0	0	0	0
MS3_03314	1	0	0	0	0	1	NA	NA	0.588115	0.776639	0.77459	0.752049	NA	NA	NA	NA	NA	35.9	44.2	45.2	40	NA	NA	NA	0	0	0	0	0
MS3_03313	1	0	0	1	0	0	0.840198	0.962109	0.686985	0.950577	0.945634	0.476112	0.892916	0.906096	0.78089	47.9	92.1	57.9	47.8	47.7	28.3	43.8	37.1	44.1	0	0	0	0	0
MS3_03312	1	0	0	1	0	1	NA	0.386667	1	NA	NA	NA	NA	0.973333	NA	NA	34	84	NA	NA	NA	NA	27.9	NA	0	0	0	0	0
MS3_03311	1	0	0	0	0	1	0.976945	1	0.567723	0.942363	0.795389	0.544669	0.948127	0.95389	0.976945	44.3	97.7	51.6	25.2	21.8	31.8	42.9	47.2	43.9	0	0	0	0	0
MS3_03310	0	0	1	1	0	1	0.501078	0.994612	0.625539	0.414871	0.417565	0.108836	NA	0.588362	0.497845	22	94.8	53.2	25.8	25.9	8.7	NA	26.6	22.1	0	0	0	0	0
MS3_03309	0	0	0	0	0	1	NA	0.927778	0.877778	0.738889	0.811111	NA	NA	NA	NA	NA	22	11.5	6.6	7.9	NA	NA	NA	NA	0	0	0	0	0
MS3_03308	1	0	1	1	0	1	0.495736	0.993603	0.628465	0.420043	0.422708	0.107676	NA	0.58209	0.492537	21.8	95.6	54.1	26.6	26.7	8.6	NA	26.3	21.9	0	0	0	0	0
MS3_03307	1	0	0	0	0	1	NA	0.661585	NA	0.716463	NA	NA	NA	NA	NA	NA	58	NA	27.4	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_03306	1	0	0	0	0	1	0.886364	0.642045	0.390152	0.69697	0.893939	0.212121	0.931818	0.795455	0.892045	30.7	59.6	32.2	29.9	38.7	17.4	19.3	10.5	30.3	0	0	0	0	0
MS3_03305	1	0	0	0	1	1	0.902961	0.983553	0.628289	0.981908	0.976974	0.411184	0.850329	0.865132	0.901316	43.4	89.7	55	42.6	43.4	25.7	39.3	41.3	44.2	0	0	0	0	0
MS3_03304	1	1	0	0	0	0	1	1	1	NA	0.452055	NA	0.958904	NA	1	48.8	87.7	84.7	NA	24.2	NA	43	NA	48.8	0	0	0	0	1
MS3_03302	1	0	1	0	0	1	0.665208	0.873815	0.395332	0.754194	0.712619	0.545587	0.665208	0.799416	0.718454	28.3	60.6	31.6	31.9	38.5	30.6	28.3	24.8	28.7	0	0	0	0	0
MS3_03301	1	0	1	1	1	1	0.989796	1	1	1	0.94898	1	0.979592	0.938776	1	28.7	36.6	35.8	33	33.5	32.6	28.2	28.8	29.5	0	0	1	1	0
MS3_03300	1	0	0	0	0	1	NA	0.37766	0.75	0.890071	0.891844	NA	NA	NA	NA	NA	32.1	47.4	26	24.8	NA	NA	NA	NA	0	0	0	0	0
MS3_03299	1	0	0	1	1	1	0.840647	0.935335	0.616628	0.681293	0.967667	0.376443	0.73903	0.840647	0.872979	49.3	66.4	44.9	42.6	57.4	30.6	34	49.3	45.6	0	0	0	0	0
MS3_03298	0	0	0	0	0	1	0.901082	0.930448	0.969088	0.904173	0.94745	0.921175	0.795981	0.761978	0.901082	36.7	77.1	65.7	52.9	55.5	52.6	36.4	34.1	36.7	0	0	0	0	0
MS3_03297	1	1	1	1	1	0	0.942308	1	0.981971	0.935096	0.491587	0.274038	0.954327	0.948317	0.942308	65.2	89.3	86.2	75.5	46.3	25.1	55.4	60.1	65.2	0	0	0	0	0
MS3_03296	1	0	0	0	0	1	NA	0.271875	0.85625	0.828125	0.865625	NA	NA	NA	NA	NA	21.9	58.2	13.4	14.9	NA	NA	NA	NA	0	0	0	0	0
MS3_03295	1	0	1	1	1	0	1	1	1	1	0.897436	1	1	1	1	54.3	60.3	60	59.4	54.6	58.9	54.3	58	55	0	0	1	1	0
MS3_03294	1	0	0	0	0	1	NA	0.903955	0.669748	0.798665	0.790447	0.374936	NA	NA	NA	NA	74.1	46.3	38.4	37.6	19.4	NA	NA	NA	0	0	0	0	0
MS3_03293	1	0	0	0	0	1	NA	0.710744	0.867769	NA	0.72314	NA	NA	NA	NA	NA	51.9	63.9	NA	26.1	NA	NA	NA	NA	0	0	0	0	0
MS3_03292	1	0	1	0	0	1	0.858621	0.984483	0.367241	0.965517	0.946552	0.196552	NA	NA	0.858621	28.4	79.9	31.7	49.6	31.3	12	NA	NA	29.2	0	0	0	0	0
MS3_03291	1	0	0	0	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_03290	1	0	0	0	0	1	NA	0.95	0.925	1	1	0.875	NA	NA	NA	NA	22	10.9	32.2	4.9	27.6	NA	NA	NA	0	0	0	0	0
MS3_03287	0	1	0	0	0	1	0.9	0.554545	0.827273	0.759091	0.795455	NA	0.763636	NA	0.9	27.3	22.5	57.9	21.4	17.4	NA	21.6	NA	27.3	0	0	0	0	0
MS3_03286	0	0	0	0	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_03285	1	0	0	0	0	1	NA	0.946237	NA	NA	NA	NA	NA	NA	NA	NA	54.8	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_03284	1	0	0	0	0	1	NA	0.980952	NA	NA	NA	NA	NA	NA	NA	NA	57.1	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_03283	1	1	0	1	1	1	0.848168	0.879581	0.816754	0.963351	0.549738	0.842932	0.853403	0.848168	0.774869	39.3	79.1	65.4	31.1	32.3	39.9	39.3	39.3	33	0	0	0	0	0
MS3_03281	1	0	0	0	0	1	NA	1	NA	0.953846	0.646154	NA	NA	NA	NA	NA	10.5	NA	30.1	11.6	NA	NA	NA	NA	0	0	0	0	0
MS3_03280	1	0	0	0	0	1	NA	0.988506	0.977011	NA	NA	NA	NA	NA	NA	NA	19	35.7	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_03279	1	0	0	0	0	1	NA	NA	0.776316	NA	NA	NA	NA	NA	NA	NA	NA	41.5	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_03278	1	0	1	1	0	1	0.611231	0.958963	0.887689	0.87041	0.803456	0.868251	0.431965	0.568035	0.449244	51.3	40.3	57.3	17.1	15.3	21.8	24.8	23.7	23.4	0	0	0	0	0
MS3_03277	0	0	0	1	0	0	0.970199	0.993377	0.566225	1	1	0.708609	0.913907	0.923841	0.970199	68.1	96	47.4	75.3	74.2	51	53.2	58.6	68.1	0	0	0	0	0
MS3_03276	0	0	0	0	0	1	NA	0.946612	0.919918	NA	NA	NA	NA	NA	NA	NA	40.7	55.1	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_03275	1	1	0	0	0	1	0.681564	0.871508	0.716946	0.880819	0.938547	0.433892	0.642458	0.592179	0.705773	30.8	60.6	32.7	62.9	46.9	33.3	22.8	17.2	23.1	0	0	0	0	0
MS3_03274	1	0	0	1	0	1	0.791572	0.906606	0.203872	0.964692	0.971526	0.120729	0.747153	0.88041	0.792711	37	88.2	17.9	49.7	59.8	8.1	37	39.3	37.1	1	1	1	0	0
MS3_03273	1	1	1	1	1	0	0.822695	0.815603	0.957447	0.737589	NA	NA	0.865248	0.822695	0.822695	55.3	77.3	76.3	8.7	NA	NA	48.5	54.4	55.3	0	0	1	0	1
MS3_03272	1	0	1	1	1	1	0.926316	0.915789	0.926316	0.957895	0.815789	0.921053	0.947368	0.978947	0.926316	28	39.3	47.4	33.1	27.5	54.1	28.3	25.9	28	0	0	0	0	0
MS3_03271	1	0	0	0	0	1	NA	0.752613	0.731707	0.756098	0.958188	0.648084	NA	NA	NA	NA	28.1	58.1	44.3	21.7	32.5	NA	NA	NA	0	0	0	0	0
MS3_03270	1	1	1	1	0	0	0.9447	0.9447	0.711982	0.935484	0.677419	0.707373	0.758065	0.829493	0.83871	90.8	90.8	66.3	60.2	50.7	58	49.4	57.4	59.9	0	0	0	0	0
MS3_03269	1	0	0	0	0	1	NA	1	1	NA	NA	NA	NA	NA	NA	NA	85.6	55.7	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_03268	1	0	0	0	0	1	NA	0.666667	NA	NA	NA	NA	NA	NA	NA	NA	7.6	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_03267	1	0	0	0	0	0	0.82	0.98	0.961538	0.944615	0.944615	0.232308	0.775385	0.789231	0.82	49.3	92.3	84.8	76.2	80.5	18.7	41.6	43.8	49.3	0	0	0	0	1
MS3_03266	1	1	0	0	0	1	NA	0.934732	0.962704	0.885781	0.841492	NA	NA	NA	NA	NA	68.9	65.1	38.8	24.4	NA	NA	NA	NA	0	0	0	0	1
MS3_03265	1	0	0	1	0	0	0.797521	1	1	0.979339	0.979339	0.995868	0.793388	0.789256	0.797521	50	99.2	95.5	70.5	70.5	70.1	47.9	48.1	47.5	1	1	1	0	0
MS3_03264	1	0	1	1	0	0	0.832468	1	0.574026	0.933117	0.964286	0.337013	0.825325	0.857792	0.827922	57.3	97.8	18	59.5	74	24.2	52.8	55.7	55.4	0	0	1	0	0
MS3_03263	0	0	1	1	0	1	0.924771	0.99633	0.493578	0.994495	0.994495	0.427523	0.926606	0.924771	0.902752	25.5	40.1	44.7	14.4	31.6	24.5	24.4	25.5	25.2	0	0	0	0	0
MS3_03262	1	0	0	0	0	1	0.729592	0.76895	0.553207	0.885569	0.774781	0.14723	0.642128	0.671283	0.720845	34.3	68.5	46.9	24.7	45.3	7.7	29.4	28.7	35.4	0	0	0	0	1
MS3_03261	0	0	1	1	0	0	0.909312	0.948178	0.446154	0.981377	0.978138	0.188664	0.907692	0.909312	0.890688	54.8	83.3	40.5	31.8	69.1	15	51.1	54.8	51.4	0	0	0	0	0
MS3_03260	1	0	1	0	0	1	0.794379	0.951183	0.707101	0.529586	0.912722	0.507396	0.794379	NA	0.670118	34	91.4	65.1	40.5	70.1	34.8	28.7	NA	27.2	0	0	0	0	0
MS3_03259	1	0	0	0	0	0	0.777251	0.810427	0.777251	0.983412	0.663507	0.699052	0.779621	0.779621	0.777251	64.2	68.8	70.8	74.2	51.1	64.3	64.7	65.5	64.2	0	0	0	0	1
MS3_03258	1	0	0	1	0	0	0.962209	0.962209	0.598837	0.944767	0.93314	0.68314	NA	0.959302	0.962209	49.2	77.1	45.6	64.7	30	52.4	NA	44.6	49	0	0	0	0	0
MS3_03257	1	0	0	1	1	1	1	1	0.448718	1	1	1	1	1	1	20.9	24.3	14.2	16.3	13.4	29.6	17.3	20.9	21.2	1	1	1	1	0
MS3_03256	1	0	0	0	0	1	NA	0.959885	0.487106	0.971347	0.979943	0.446991	NA	NA	NA	NA	23.6	13.7	6	15.5	23.3	NA	NA	NA	0	0	0	0	0
MS3_03255	1	0	1	1	1	0	0.87931	0.936782	0.936782	0.882184	0.847701	0.936782	0.87931	0.91954	0.882184	64.4	68.4	68.1	64.6	49	69	64.4	49.3	65.8	1	1	1	0	0
MS3_03254	1	0	0	0	0	1	NA	0.921788	0.860335	0.955307	0.877095	NA	NA	NA	NA	NA	84.4	10	41.7	7.8	NA	NA	NA	NA	0	0	0	0	0
MS3_03253	0	0	1	0	0	1	0.915385	0.844615	0.912308	0.94	0.967692	0.292308	0.856923	0.903077	0.910769	30.1	78.1	49.9	30	43.3	24	31.2	29.3	29.5	1	1	1	0	0
MS3_03252	1	0	1	1	1	1	0.481621	0.967012	0.6918	0.95853	0.739868	0.597549	0.632422	0.441093	0.478794	33	90.7	55.9	60.3	49.4	41.2	36.1	27.6	32	1	1	1	1	0
MS3_03251	1	0	0	0	0	1	0.980507	0.990253	NA	0.875244	0.879142	0.684211	NA	NA	0.953216	28	86	NA	56.9	57.1	41.8	NA	NA	29.2	0	0	0	0	0
MS3_03250	1	0	0	0	0	1	0.541613	0.921895	0.834827	0.820743	0.837388	0.199744	NA	NA	0.548015	29.9	86.5	43	27.7	32.9	13.1	NA	NA	29.8	0	0	0	0	1
MS3_03249	1	0	1	0	0	1	0.867521	0.512821	0.891026	0.946581	0.94765	0.292735	0.870726	0.892094	0.871795	35.1	46.3	67.3	46.5	59.1	19.7	39.4	40.4	36.2	0	0	1	0	0
MS3_03248	1	0	0	0	0	1	NA	0.659664	0.810924	NA	NA	NA	NA	NA	NA	NA	55.6	45.6	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_03247	1	0	0	0	0	1	NA	0.976562	0.9375	NA	NA	NA	NA	NA	NA	NA	54.4	23.8	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_03246	1	0	0	0	0	1	NA	0.604061	NA	NA	NA	NA	NA	NA	NA	NA	44.7	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_03245	1	0	0	1	0	1	0.819945	0.98615	0.99446	0.966759	0.966759	0.412742	NA	0.922438	0.819945	31.6	94.5	86.2	67.6	68.1	32.4	NA	27	31.6	0	0	0	0	0
MS3_03244	1	0	0	0	0	1	NA	0.327684	0.706215	0.80226	0.80791	0.627119	NA	NA	NA	NA	26	18.4	12.8	11.8	38.4	NA	NA	NA	0	0	0	0	0
MS3_03243	1	0	0	0	1	1	0.726542	0.87935700000000006	0.710456	0.847185	0.882038	0.731903	0.747989	0.718499	0.726542	43.4	83.6	64.2	59.8	48.6	25.9	41.3	19.6	43.4	1	0	1	1	0
MS3_03242	1	0	0	0	0	1	0.972516	0.807611	0.754757	0.845666	0.932347	0.325581	0.97463	0.92389	0.972516	38.8	72.1	45.9	41.5	42.3	23.9	34.5	23.6	38.8	0	0	0	0	0
MS3_03241	1	0	0	0	0	1	0.845745	0.917553	0.928191	0.920213	0.925532	0.859043	NA	NA	NA	38.4	73	68	41	56.7	50.2	NA	NA	NA	0	0	0	0	0
MS3_03240	1	0	0	0	0	1	NA	0.992989	0.968449	0.356705	0.875548	0.861525	NA	NA	NA	NA	59.1	77.9	13.8	45.2	45.1	NA	NA	NA	0	0	0	0	0
MS3_03239	1	0	0	1	0	1	0.73489	0.997253	0.664148	0.701236	0.839973	0.537775	0.863324	0.85989	0.578984	33.8	96.8	57.5	41.9	48.8	31.3	23.3	17.9	28.1	0	0	0	0	0
MS3_03238	1	0	0	0	0	1	NA	0.613497	0.993865	NA	NA	NA	NA	NA	NA	NA	4.7	34.3	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_03237	0	0	0	0	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_03236	1	0	1	0	0	1	0.837607	0.735043	0.794872	0.991453	0.982906	NA	NA	NA	0.863248	14	40.4	21.5	25.2	39.5	NA	NA	NA	13.3	0	0	0	0	0
MS3_03235	1	0	1	1	0	1	0.857868	0.992893	0.813198	0.718782	0.917766	0.779695	0.890355	0.587817	0.735025	40	89.7	67.9	45.6	49.8	39.7	39.9	27.9	40.7	1	1	1	0	0
MS3_03234	1	0	1	0	0	1	0.767391	0.771739	0.565217	0.704348	0.647826	0.176087	0.763043	0.723913	0.767391	31	54	36.8	42.1	52.2	16.1	30.3	26.8	31.8	0	0	0	0	0
MS3_03233	1	0	0	0	0	1	NA	0.983051	0.991525	0.936441	NA	0.838983	NA	NA	NA	NA	12.5	51.8	12.5	NA	52.7	NA	NA	NA	0	0	0	0	0
MS3_03232	1	0	1	0	0	1	0.935829	0.44385	0.973262	0.909091	0.823529	NA	NA	NA	0.935829	23.7	26.2	48.2	33.4	27	NA	NA	NA	23.7	0	0	0	0	0
MS3_03231	1	1	1	1	0	0	0.966667	1	0.886667	0.946667	1	0.96	0.993333	0.986667	0.966667	58.9	96.7	81.3	36.4	38.6	66.7	53	59.3	58.9	0	0	0	0	0
MS3_03230	0	0	0	0	0	1	0.964912	0.649123	0.649123	0.982456	1	NA	0.859649	0.947368	0.964912	7.5	7.2	8.1	7.4	3.7	NA	7.9	7.6	40.2	0	0	0	0	0
MS3_03229	1	0	1	1	1	0	0.730404	0.88361	0.824228	0.908551	0.880048	0.230404	0.713777	0.706651	0.73753	45.8	84	73.3	32.2	51.8	16.4	44	43.4	46.7	0	0	0	0	1
MS3_03228	1	0	0	0	0	1	NA	1	0.95	0.533333	NA	NA	NA	NA	NA	NA	90.2	57.5	25.7	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_03227	1	0	0	0	0	1	0.804124	0.979381	0.752577	0.773196	0.773196	0.835052	0.783505	0.804124	0.752577	31.2	48.7	64.9	31.3	50.4	39.2	29.5	31.2	29.5	0	0	0	0	0
MS3_03226	1	0	0	1	0	0	0.971074	0.392562	1	0.512397	0.946281	0.404959	0.96281	0.971074	0.958678	64.9	32.9	83.5	42.1	55.4	28.3	56.7	60	64.3	0	0	0	0	0
MS3_03225	1	0	0	0	0	1	0.868644	1	0.792373	0.919492	0.919492	0.644068	NA	0.775424	0.805085	44.2	95.8	71.6	62.8	40.2	41.2	NA	48.2	43.4	0	0	0	0	1
MS3_03224	1	0	1	0	0	1	0.310269	0.978878	0.882739	0.603059	0.569556	0.388929	0.142025	0.310269	0.252731	16.9	91.1	68.9	30.8	29.8	22.5	10	16.9	13.3	1	1	0	0	0
MS3_03223	1	0	0	0	0	1	NA	0.9875	NA	NA	NA	NA	NA	NA	NA	NA	81.7	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_03222	1	0	0	0	0	1	0.768786	0.870906	0.755299	0.782274	0.770713	0.558767	0.726397	0.77842	0.768786	42.3	76.7	61.3	47.7	23	39.5	39.3	41.8	42.3	0	0	0	0	0
MS3_03221	1	0	0	0	0	1	0.908629	1	0.989848	0.766497	0.832487	0.944162	NA	0.908629	0.857868	40.1	88.1	81.3	46.5	26.3	60.4	NA	40.1	38.9	0	0	0	0	0
MS3_03220	1	0	1	1	0	1	0.241688	0.757033	0.657289	0.434783	0.649616	NA	0.249361	0.255754	0.216113	10.7	56.1	41.2	19	26.7	NA	10.1	11.2	9.9	0	0	0	0	0
MS3_03219	1	0	0	1	0	0	0.85086	0.942639	0.175908	0.913958	0.93499	0.378585	0.856597	0.85086	0.839388	57.8	88.1	13.9	61.5	71.3	29.9	52	57.8	54.8	1	1	1	0	1
MS3_03218	0	0	0	0	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_03216	1	0	0	0	0	1	NA	0.670732	NA	0.853659	0.853659	NA	NA	NA	NA	NA	58.5	NA	39.9	40.4	NA	NA	NA	NA	0	0	0	0	0
MS3_03215	1	1	0	1	0	1	0.561116	0.577478	0.827719	0.846968	0.773821	0.641001	0.396535	0.706449	0.555342	34.2	46.4	58	53.7	50.6	36.1	14.6	33	32.4	1	1	1	0	0
MS3_03214	1	0	1	1	0	1	0.867704	0.957198	0.844358	0.850195	0.875486	0.875486	0.776265	0.892996	0.867704	29.2	11.1	56.7	37.8	42.4	10.8	18.3	29	24.7	1	1	0	0	0
MS3_03213	1	0	1	0	0	1	0.76217	0.979138	0.883171	0.816412	0.944367	0.484006	0.666203	0.902643	0.76217	34.1	82.3	56.2	30.4	57.2	28.1	33.1	29.5	34.4	1	1	1	0	0
MS3_03212	1	0	0	0	0	1	NA	0.863118	0.722433	0.551331	0.836502	NA	NA	NA	NA	NA	11.1	58.9	5.4	8.1	NA	NA	NA	NA	0	0	0	0	0
MS3_03211	1	0	1	0	0	1	0.713018	0.906805	0.982249	0.766272	0.926036	0.526627	0.693787	0.865385	0.713018	30.7	60	76.8	27.3	57.2	31.5	32.3	27.6	31	1	1	1	0	0
MS3_03210	1	0	0	1	0	1	0.858093	0.640798	0.784922	0.884701	0.993348	0.5898	0.758315	0.902439	0.880266	18.4	55.7	55.6	59.2	42.4	43.3	29.5	37.2	43	0	0	0	0	1
MS3_03209	1	1	0	1	0	0	0.95045	0.371622	0.759009	0.970721	0.948198	0.612613	0.968468	0.959459	0.995495	63.1	35.6	70.4	54.5	50.9	39	61.5	46.5	59.2	1	1	1	0	0
MS3_03208	1	0	0	0	0	1	NA	0.982759	0.583234	0.887634	0.923306	0.38585	NA	NA	NA	NA	94.2	50.2	48	51.2	19.6	NA	NA	NA	0	0	0	0	0
MS3_03207	1	0	1	0	0	1	0.964664	NA	0.954064	1	0.879859	0.660777	0.996466	0.862191	0.964664	46.3	NA	62.4	52.9	66.2	31.4	38.1	33.6	46.3	0	0	0	0	0
MS3_03206	1	1	0	1	1	0	0.970199	0.850993	1	1	1	1	0.950331	0.940397	0.937086	71.9	80.1	95.8	43.8	32	92.3	58.2	60.9	59.6	0	0	1	0	0
MS3_03205	1	0	0	0	0	1	NA	1	0.700599	0.808383	0.724551	NA	NA	NA	NA	NA	29.1	9.6	17.1	4.8	NA	NA	NA	NA	0	0	0	0	0
MS3_03204	0	0	0	0	0	1	NA	0.991071	0.982143	0.982143	NA	NA	NA	NA	NA	NA	10.7	7.8	5.9	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_03203	1	0	0	0	0	1	1	1	0.991597	NA	NA	NA	NA	NA	NA	28.6	51.6	37.5	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_03202	1	0	0	0	0	1	0.965347	0.960396	0.970297	0.727723	0.757426	NA	0.851485	0.89604	0.940594	48.1	51.1	49.1	14.1	15.4	NA	26.5	39.7	38.4	0	0	0	0	0
MS3_03201	1	0	1	1	0	1	0.807971	1	0.980072	0.902174	0.865942	0.398551	0.764493	0.802536	0.824275	43.6	86.4	74.6	50.2	67.8	21.3	38.4	43.6	44.4	1	1	1	0	1
MS3_03200	1	0	0	0	0	1	0.964072	0.820359	1	0.976048	0.658683	NA	0.916168	0.928144	0.994012	40	51.3	43	33.5	26.5	NA	30.5	34.9	31.8	0	0	0	0	0
MS3_03199	0	0	0	0	0	1	NA	0.801802	NA	NA	NA	NA	NA	NA	NA	NA	62.2	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_03198	1	1	0	0	0	1	0.809735	0.807522	0.55531	0.904867	0.816372	0.573009	NA	0.75885	0.778761	42.5	63.7	42.3	50.7	46.2	33.3	NA	40.3	41.9	0	0	0	0	0
MS3_03197	1	0	0	0	0	1	0.766804	0.703704	0.908093	0.788752	0.762689	0.76406	NA	NA	0.766804	16	39.1	38.3	24.6	26.8	28.7	NA	NA	16	0	0	0	0	0
MS3_03196	1	1	1	0	0	0	0.869048	1	0.935714	0.988095	0.62619	0.67619	0.908333	0.872619	0.883333	49.3	98.2	86.5	63.5	47.3	31.9	57.8	58.7	51.7	0	0	1	0	0
MS3_03195	1	0	0	0	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_03194	1	0	0	0	0	1	NA	0.898551	0.905797	NA	NA	NA	NA	NA	NA	NA	81.3	42.9	NA	NA	NA	NA	NA	NA	0	0	0	0	1
MS3_03193	1	0	0	0	0	1	0.948864	0.977273	0.977273	NA	NA	NA	NA	NA	NA	42.5	61.6	49.6	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_03192	1	0	0	0	0	1	0.630508	0.59322	0.650847	NA	NA	NA	NA	NA	NA	30.6	43.6	41.9	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_03191	1	0	1	0	0	1	0.687616	0.979667	0.798521	0.853974	0.853974	0.268022	0.711645	0.757856	0.687616	40.5	89.8	65.2	53.2	51.6	17.2	43.6	37.4	40.5	0	0	0	0	0
MS3_03190	1	0	0	1	0	1	0.492083	0.82704	0.478685	0.883069	0.91961	0.169306	0.500609	0.414129	0.419001	30.2	80.2	44.6	56.9	59.9	15	32.6	28.4	29.2	0	0	0	0	0
MS3_03189	0	0	0	0	0	1	NA	0.914513	0.906561	NA	NA	NA	NA	NA	NA	NA	39.1	25.6	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_03188	1	0	0	0	0	1	NA	0.255102	0.94898	0.908163	0.94898	NA	NA	NA	NA	NA	4.2	14	32.5	40.8	NA	NA	NA	NA	0	0	0	0	0
MS3_03187	1	0	0	1	0	1	0.897098	0.994723	0.931398	0.918206	0.976253	0.361478	0.897098	0.984169	0.899736	17.9	81.3	66.6	35.5	27.5	25.7	23.3	14.9	40.2	0	0	0	0	0
MS3_03186	1	0	0	0	0	1	0.833608	0.70346	0.724876	0.904448	0.864909	0.285008	0.721582	NA	0.822076	29	64.5	56.9	37.7	43.6	15.2	30.1	NA	36.4	0	0	0	0	0
MS3_03185	1	0	0	0	0	1	0.523645	0.632065	0.364475	0.805075	0.60323	0.3391	0.492503	0.489043	0.523645	28.8	54.8	31.4	44.1	40	22	28.3	26.7	28.8	0	0	0	0	0
MS3_03184	1	0	0	0	0	1	0.273797	0.990374	0.334225	0.794652	0.752406	0.218717	0.411765	NA	0.264706	12.1	90.2	21.9	37	39.2	12.8	16.6	NA	11	0	0	0	0	0
MS3_03183	1	0	0	0	0	1	NA	0.98773	NA	0.97546	0.957055	0.610429	NA	NA	NA	NA	85.2	NA	43.8	26.9	27.9	NA	NA	NA	0	0	0	0	0
MS3_03182	1	0	0	0	0	1	NA	0.962121	0.636364	0.481061	0.784091	NA	NA	NA	NA	NA	76.4	46.5	27.1	39.7	NA	NA	NA	NA	0	0	0	0	0
MS3_03181	1	0	1	0	0	1	0.515976	0.992899	0.950296	0.840237	0.847337	0.268639	0.413018	0.64142	0.515976	23.5	84	60.7	42.4	44	17.9	18.1	24.3	23.5	0	0	0	0	1
MS3_03180	1	0	0	1	1	0	0.804511	0.909774	0.9419	0.91866	0.857826	0.260424	0.83527	0.868079	0.814081	50.3	84	64.9	65.6	65.3	20.7	41.9	49.6	51.6	0	0	0	0	0
MS3_03179	0	0	0	0	0	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	50.6	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_03177	1	0	0	0	0	1	NA	0.879683	0.815202	0.847983	0.845101	0.396974	NA	NA	NA	NA	81.1	54.1	43.8	43.7	21.4	NA	NA	NA	0	0	0	0	0
MS3_03176	1	0	0	1	0	1	0.634859	0.522339	0.0579151	0.902923	0.852179	0.19636	0.472697	0.525097	0.622725	35.5	42	5	34.5	43.7	12.4	24.4	18.4	33.4	0	0	0	0	0
MS3_03175	1	0	0	0	0	1	NA	NA	NA	1	1	0.558442	NA	NA	NA	NA	NA	NA	44	7.7	41.6	NA	NA	NA	0	0	0	0	0
MS3_03171	1	1	0	1	0	0	1	1	0.674797	NA	0.813008	1	1	1	1	84.6	94.6	63.8	NA	78.9	90	80.8	83.8	83.1	0	0	0	0	1
